Cuenta,EtiquetaReal,Edad,Genero,#Dependientes,NivelEducacion,EstadoCivil,CategoriaIngreso,CategoriaTarjeta,MesesEnBanco,#Productos,MesInactivoUltAnio,#ContactosUltAnio,CreditoLimite,SaldoGastado,SaldoAbierto,CambioMontoTransaccion,ImporteTransaccionesUltAnio,#TransaccionesUltAnio,Cambio#Transacciones,VelocidadUso
711825558,Existing Customer,36.5,M,4,Graduate,Married,$80K - $120K,Blue,21.6,4.7,2.3,1.3,1479.9,1245.26525166372,234.63474833628,0.555897955355326,3750.9,60.334229920529,0.776741279962369,0.729683705517499
719680908,Existing Customer,45.9,F,-0.6,College,Married,Less than $40K,Blue,22.6,1.6,0.8,3.4,1660.3,507.005599072431,1153.29440092757,0.706756859264665,4894.5,78.1701145411098,0.900932578858448,0.398137367295855
758642733,Existing Customer,50.6,F,2.4,Graduate,Single,Less than $40K,Blue,42.9,6.9,1.3,1.8,1621.3,1138.29442920192,483.00557079808,1.17589246417556,5045.1,66.4919525889546,0.916634391998074,0.536809078191911
713732883,Existing Customer,37,F,-1.5,Uneducated,Single,Less than $40K,Blue,36.6,5.5,0.3,2.6,1770,177.115871664839,1592.88412833516,0.699560127341429,4511.9,79.8431578633541,0.919812773650573,0.088221295017149
718010133,Existing Customer,46.4,F,0.4,Post-Graduate,Single,Less than $40K,Blue,35.6,2.6,2.5,3.1,2653.7,1599.76362775801,1053.93637224199,0.963835979654908,3941.5,55.7177359870559,1.04815650878845,0.567666488443354
771518658,Existing Customer,60.2,F,0,High School,Married,$40K - $60K,Blue,46.9,4.9,3.9,0.7,1849.7,1643.33725934108,206.36274065892,0.872339093653247,4467.2,87.4069141676005,0.79304920863128,0.67274656039023
710508858,Existing Customer,42.3,F,2.3,High School,Unknown,Less than $40K,Blue,32.1,4.7,0.4,2.2,3411.7,2880.83078606937,530.86921393063,0.594197708241891,4315.3,75.8888035363778,0.731529291517711,0.712797159876328
710853033,Existing Customer,33.5,F,-0.9,Doctorate,Unknown,Less than $40K,Blue,33.7,3.9,1.8,2.6,5122.8,740.304185992205,4382.4958140078,0.52097272042981,4154,83.0748767897779,0.725255532646451,0.329089064480015
709548783,Attrited Customer,45.3,M,2.8,Doctorate,Unknown,$40K - $60K,Blue,38,5,2.9,3.3,1439,240.975674429819,1198.02432557018,0.316684074139535,1816,48.3712872039893,0.506542695464137,-0.007523438842889
780055308,Existing Customer,41.9,F,4,College,Single,Less than $40K,Blue,29.2,1.6,1.9,2.6,891.7,-162.160260226743,1053.86026022674,0.967429581380262,4754.2,53.3553585841655,0.674547502323755,0.01789944986787
714252933,Existing Customer,49.5,F,3.2,College,Divorced,Less than $40K,Blue,41.9,4.7,1.8,3.7,1825.3,-293.332135889033,2118.63213588903,0.673006737915662,4589.5,86.5176009559691,0.792390430092348,-0.054928672917054
710815608,Existing Customer,42.1,M,3.3,High School,Married,$60K - $80K,Blue,27.3,2,2.2,3.7,1740.1,1638.4838866021,101.6161133979,1.06038948008579,4800.3,70.0053150501883,0.440556428131326,0.77343586316884
711694083,Existing Customer,60,F,-1,Post-Graduate,Single,Less than $40K,Blue,52.9,4.4,2.5,2.8,2611.2,784.932005940958,1826.26799405904,0.683723364276561,4685.9,68.0976932269295,0.814931613098231,0.474200339074925
713884458,Existing Customer,51.5,M,3.3,High School,Single,$80K - $120K,Blue,39.8,4,2.9,1.5,8355,2271.02813021141,6083.97186978859,0.493760593968887,4660.2,76.4768909290206,0.840080337257232,0.308983910800082
716160708,Existing Customer,65.5,M,1.7,Graduate,Single,Less than $40K,Blue,33,3,3.4,1.9,2249.3,1587.78758340889,661.51241659111,1.03340589371607,5440.4,99.3279474729532,0.687479894827119,0.956967337204743
772728933,Attrited Customer,48,M,2.8,High School,Married,$120K +,Blue,37.7,6.5,4.7,2.5,14030.1,504.372106504186,13525.7278934958,0.842350263302386,2513,35.5817436153597,0.556259088344171,0.150835272895608
788694558,Existing Customer,54,F,4.1,Uneducated,Single,Less than $40K,Blue,43.7,6.8,2.5,3.2,1579.5,535.519068959214,1043.98093104079,0.280935637869095,4556.1,89.0160459974044,0.995297814959674,0.512874643433888
711216933,Existing Customer,44,F,1.4,High School,Married,Less than $40K,Blue,38,3.6,3.9,1.3,2625.9,815.286687662006,1810.61331233799,1.03268341989561,4944.6,80.3768809625677,0.830206374478043,0.538500068471263
714667608,Existing Customer,49.1,M,5.3,Post-Graduate,Married,$40K - $60K,Blue,33.8,2,2.5,1.6,6060.3,286.478403420044,5773.82159657996,0.430684263513367,4323.3,75.8391353310911,0.350742572585901,-0.082047085535744
714475908,Attrited Customer,43.8,M,0.2,Uneducated,Single,$60K - $80K,Blue,39.1,4.5,3,1.3,6318.8,-568.149121390586,6886.94912139059,0.650011583787621,1992.7,44.7218750770354,0.372800038648002,-0.015179993669501
713656308,Existing Customer,55.9,F,-0.4,High School,Married,Less than $40K,Blue,52.3,3,3.8,0.8,1941.4,-364.461303018113,2305.86130301811,0.571484796794005,3955.8,70.368666433116,0.636618132150153,-0.015451102464179
717893358,Existing Customer,44.4,F,4.7,Graduate,Married,Unknown,Blue,33.2,4,1.6,2.3,8226.2,1699.03138449158,6527.16861550842,0.656312095067361,4247.5,70.6442132364443,0.563052037339682,0.151285154576387
780032208,Attrited Customer,43.2,M,1.6,Graduate,Married,$60K - $80K,Blue,34.1,6.4,2.2,3.5,14609,98.6319748069362,14510.3680251931,0.786649704408574,2021.6,52.152497544938,0.606104046006682,-0.092546389858769
720219633,Existing Customer,54.6,F,1.4,Graduate,Unknown,$40K - $60K,Blue,37.7,2.6,2.4,2.8,2756.6,1716.35493737288,1040.24506262712,1.03612567659867,4185.5,76.2644712632816,1.06277768215094,0.56748073038975
714192033,Existing Customer,44.7,F,1.1,High School,Single,Unknown,Blue,25.9,3.5,0.2,1.8,10772.2,2026.90697051822,8745.29302948178,0.832304935145291,4070.8,63.9259537870137,0.98502730509858,0.134462066659613
718808883,Existing Customer,55.6,F,1.8,Graduate,Single,Less than $40K,Silver,47.9,3.3,2.2,0.4,13356.8,-255.029390294398,13611.8293902944,0.64502735880111,3509.2,67.047327424112,0.794276388532035,0.007632989095846
708281433,Existing Customer,56.6,F,2.8,Graduate,Married,Less than $40K,Blue,31.1,6.8,1.1,3.1,871,-285.776225636817,1156.77622563682,0.390804552651875,3639.7,73.1366644920632,0.792124089674578,0.08636509337034
721306908,Existing Customer,59.2,F,1.4,Graduate,Single,Unknown,Blue,45.8,4.9,3.1,1.4,2108.1,200.773730980923,1907.32626901908,0.643299683371549,3356.1,43.5960506347915,0.903910406969419,0.179633796573746
717545808,Existing Customer,45.2,F,2,Post-Graduate,Single,Less than $40K,Blue,34.6,2.2,1,2.7,2899.5,2034.66684908253,864.83315091747,0.728405233423327,4255.4,64.3669787116754,0.864731246844802,0.70877335985361
710883483,Existing Customer,54.8,F,-0.5,Graduate,Married,$40K - $60K,Blue,35.8,1.9,3.1,4,4293.1,1515.34649942919,2777.75350057081,0.536250523476742,4671.3,87.2391399968935,0.853336438368402,0.424570459099139
716310633,Existing Customer,58,F,-0.8,Post-Graduate,Single,Less than $40K,Blue,34.6,7.4,2.5,2.2,3316.1,2727.07332816464,589.02667183536,0.412076158748257,4870.5,87.5421961412987,0.51161508502915,0.874354511620702
772437633,Existing Customer,43,M,4.8,Graduate,Single,$60K - $80K,Blue,28.9,4.6,2,3.3,7081.6,246.520036023093,6835.07996397691,0.780130663188499,4630,65.862498411124,0.68517422537036,0.096542323762869
714443883,Existing Customer,59.9,F,2.2,Graduate,Married,Less than $40K,Blue,49.3,3.8,1.9,1.7,1660.3,133.789071322373,1526.51092867763,0.708952222910741,4782.7,76.8570049763899,0.653258644917472,-0.077577496287124
773332908,Existing Customer,47,M,2.3,High School,Unknown,$60K - $80K,Blue,26.6,3.8,3.2,2.2,14476.9,1514.09900479381,12962.8009952062,0.682229061633124,4200,83.0361023188614,0.627098569436624,0.047235422257224
712507758,Existing Customer,36.5,F,0.1,College,Unknown,Unknown,Blue,24.3,7.4,2.8,3,3242,1476.40513040494,1765.59486959506,1.11458580882749,5549.3,92.4871437108114,0.602157436120994,0.494936672944477
715701033,Attrited Customer,45.7,M,0.3,Graduate,Married,$80K - $120K,Blue,34.3,4.3,2,3.8,2219.6,1670.64039568001,548.95960431999,0.866788099345268,2196,49.1945511959159,0.601561923562889,0.770178815368912
788734158,Existing Customer,41.3,M,4.6,Graduate,Married,$40K - $60K,Blue,18.3,5.1,3.5,3,8737.1,32.9625054435246,8704.13749455648,1.11123547282929,4731.3,56.1637169659954,1.157333571787,0.07066811238708
718397658,Existing Customer,62.1,F,0.5,Unknown,Single,$40K - $60K,Blue,31.8,5.4,2.6,2,3552.6,810.657902092671,2741.94209790733,0.458219606893918,3849.9,65.8978783553911,1.29098758352407,0.322545610580592
718826883,Attrited Customer,49.1,M,3.2,Uneducated,Single,$80K - $120K,Blue,39.6,7.7,2.5,2.8,7046.9,398.377855108767,6648.52214489123,0.544359041727862,2236,34.118267384596,0.44605180348431,0.0882379282806
778671483,Existing Customer,32.5,F,1.4,Uneducated,Single,Less than $40K,Blue,9,5.4,3.3,3.1,1137.7,964.400236420681,173.299763579319,0.530406227544746,4316.9,69.5725613423016,0.586948425440837,0.685785826415787
815504583,Attrited Customer,45.2,F,3,Graduate,Single,$40K - $60K,Blue,43.8,3.1,2.9,3.5,1624.3,-260.505330792463,1884.80533079246,0.832591396605669,2088.1,37.4411606894538,0.289940759126865,0.080160344393658
789319458,Existing Customer,45.7,M,5.3,Uneducated,Single,$60K - $80K,Blue,35.3,5.8,2.5,3.3,22700.3,1743.81892943513,20956.4810705649,0.497010110315995,4336,59.8719790905327,0.3661517003513,0.002652145784117
710382108,Existing Customer,39.7,F,3.8,Post-Graduate,Married,Less than $40K,Blue,15.3,3.1,0.3,1.1,2882.3,2626.2775746953,256.0224253047,0.926670115235101,4280,65.2955950206779,0.942622878427303,0.963447319836275
720895533,Existing Customer,34.5,F,3.6,Unknown,Married,Less than $40K,Blue,25.3,4.9,2.3,3.3,1874.9,1148.09180111966,726.80819888034,1.18461098828384,4612.2,76.0147977628968,1.08855989717329,0.669127978983442
717136533,Existing Customer,37.6,F,0.6,Uneducated,Single,Less than $40K,Blue,27.7,4.5,2.6,1.7,2522.8,1265.40483037811,1257.39516962189,0.744243145044178,5162.2,76.7193536890307,0.757704332930606,0.390854603745871
711949683,Attrited Customer,55.5,F,3.7,College,Divorced,$40K - $60K,Blue,32.3,4.2,1.7,2.5,4143.9,2206.71469143193,1937.18530856807,0.717723479350841,2032.9,48.492381214398,0.436070694906241,0.67092145157995
787747308,Attrited Customer,47.4,F,3.8,Uneducated,Unknown,Less than $40K,Blue,36,5.2,3.6,1.5,3706.9,3056.60008181056,650.29991818944,0.61124262196543,2482.4,43.7416007337933,0.331600441966758,0.776952348840345
719524383,Existing Customer,33.8,F,4.7,Graduate,Single,$40K - $60K,Blue,23.4,3.6,0.1,2.4,2276.5,1849.32818418821,427.17181581179,0.639997187895432,4024.5,73.8810658744466,0.53102548592961,0.607078324369502
713804883,Attrited Customer,47.6,F,3.1,Post-Graduate,Single,Less than $40K,Blue,41.9,1.3,2.6,1.6,1361.1,-91.0494477432555,1452.14944774326,0.497516059020391,1712.9,22.1337763892133,0.044861663833053,-0.065212677097478
710359458,Existing Customer,47.9,F,1.9,Graduate,Married,$40K - $60K,Blue,34.8,4.8,1.9,3.1,2304.2,2338.03890528871,-33.8389052887101,0.945756576764834,4466.7,74.3226228926819,0.524908380297341,0.725983202046017
716019333,Existing Customer,63.8,F,-1,Unknown,Single,Less than $40K,Blue,51.3,4.9,2.5,4,2115.1,2381.52596042694,-266.42596042694,0.63972001869758,4197.7,79.8796881202325,0.745053783535654,0.871568797895049
712181658,Existing Customer,39.3,F,0.6,Graduate,Single,$40K - $60K,Blue,39.3,2.1,3,0.9,2665.7,1841.77619171627,823.92380828373,0.47284634310552,4895,81.0475357171047,0.758578823628199,0.639122881261648
720470133,Existing Customer,59.1,M,-1,Graduate,Single,Less than $40K,Blue,36.6,6.5,3.9,3.5,3214.4,1540.32622203232,1674.07377796768,0.37193047151019,4692,89.4925803607191,0.717482060206099,0.31413128632473
710420133,Existing Customer,49,F,0.6,Graduate,Married,Less than $40K,Blue,29.3,8,2.7,1.2,2111,447.605716264995,1663.39428373501,0.901768915346153,4225.8,70.4963886091146,0.702876723061147,0.031081106526623
719534058,Existing Customer,24.3,F,1.2,Graduate,Unknown,Less than $40K,Blue,15.3,3.2,1.4,1.9,1708,1646.88772819135,61.1122718086499,0.341354656833573,4410.6,53.3644733142498,0.932062751492931,0.875397118071126
797241108,Existing Customer,47.6,M,2.9,Graduate,Married,$120K +,Blue,42.4,5.5,3.6,2.7,8563.7,610.466792175532,7953.23320782447,0.893687944190078,4246.1,86.7983278107465,0.679571368715894,0.217536559924111
717217983,Existing Customer,42.2,F,3.6,Graduate,Married,Less than $40K,Blue,27.7,4,2.6,2.9,2682.8,3077.53179435726,-394.73179435726,0.797129760672099,5497.9,78.3391987638132,0.999024433947136,0.751521191585496
721124658,Attrited Customer,41.4,M,1.6,Uneducated,Single,$80K - $120K,Blue,29.8,5.1,1.3,3.4,2992.7,-103.505196274673,3096.20519627467,0.398109141797376,2364.1,56.4749361827215,0.4626649747679,0.066914977345949
711069483,Existing Customer,40.4,F,2,Graduate,Single,Less than $40K,Blue,33.3,4.7,2,1.4,1527.3,-237.524547637179,1764.82454763718,0.869723934487807,4881.7,82.3547418861666,0.957108090765862,0.013431194620191
708478233,Existing Customer,50.3,F,2.1,Graduate,Married,$40K - $60K,Blue,35.8,4.7,1.1,2.7,5830,1589.51864940613,4240.48135059387,0.822665169690317,4628.8,92.6795809510789,0.782436878280763,0.287816275385078
713710383,Existing Customer,41,M,1.2,High School,Unknown,$80K - $120K,Blue,25.1,5.4,2.8,0.5,17611,3067.59273344058,14543.4072665594,0.764681556873689,2607.3,61.7701938387113,0.839122040444283,0.04883216787495
720815208,Attrited Customer,53.3,M,0.3,High School,Single,$120K +,Blue,41.9,6.8,2.6,3.4,34001,266.554879835814,33734.4451201642,0.314678884031367,2354.4,50.6824374887212,0.355957492985469,-0.081241837477192
784998108,Existing Customer,34.1,M,1.5,High School,Married,$80K - $120K,Blue,17.8,7,3.6,2.5,9070.5,-37.2861763411331,9107.78617634113,0.725310923124945,4309,72.3976004712695,0.603084926557676,0.086319727882381
713866308,Existing Customer,45.7,M,4.6,Unknown,Single,$60K - $80K,Blue,34,5.3,1.7,1.3,14829.2,1848.16701109725,12981.0329889028,1.09571784819173,3886.3,81.7555578288571,0.619688168580306,0.127384539714587
718702908,Existing Customer,53.6,F,0.3,Unknown,Single,Less than $40K,Blue,40,4,2.3,1.5,1073.9,705.84190395509,368.05809604491,0.948003627280814,4303.8,77.3937590228403,0.836828239545327,0.6476842830902
717182883,Existing Customer,33.5,F,-0.8,High School,Married,Unknown,Blue,31.3,2.2,1.8,2.4,2413.1,1443.52910226469,969.57089773531,0.968171087472706,4048.2,74.0754534535519,0.960526977862972,0.720301709276803
720924633,Existing Customer,40.6,F,5.3,Graduate,Unknown,Less than $40K,Blue,31.6,4.9,3,0.7,1660.4,-248.285442280591,1908.68544228059,0.872950441675316,4261,77.0101953355542,0.355985001517427,-0.079353777208862
789880533,Attrited Customer,47.3,F,4.7,Graduate,Single,$40K - $60K,Blue,32.1,4.1,3.6,4.7,5728,1959.94865573104,3768.05134426896,0.924840060724967,2491.5,35.5826704688032,0.589596789092433,0.180263043168529
716368008,Attrited Customer,56.9,F,1.4,Graduate,Married,Unknown,Blue,40.8,3.3,2.5,1.2,3061.2,1160.63944401101,1900.56055598899,1.22447597748733,3102.6,37.5483823411519,0.423367577932874,0.370174186375865
789541458,Existing Customer,34.7,F,1.1,High School,Married,Less than $40K,Blue,24.1,7.7,-0.9,2.4,1981.4,865.640898872505,1115.7591011275,1.16692630675393,4829.8,81.0958962843286,1.16774448628266,0.666316858836312
719539458,Existing Customer,43.1,F,1.4,Graduate,Single,Less than $40K,Blue,36.8,4,2.1,2.2,3497.9,406.195221277966,3091.70477872203,0.927472829587483,5356.2,99.7331870295879,1.00388554679619,0.083410297875797
713082708,Existing Customer,39.8,F,1,High School,Married,Less than $40K,Blue,36.4,7.9,2.1,2.3,4539.5,750.15173558375,3789.34826441625,0.096082250616929,4026.6,68.4416501704118,0.651046254432616,0.187802578578833
712767858,Attrited Customer,44.5,F,-1.6,College,Single,$40K - $60K,Blue,32.5,5.2,1.2,4,1298.3,1735.04350720435,-436.74350720435,0.409728853895948,2370.6,44.5133210452345,0.5842182310422,0.770105453508234
709231683,Existing Customer,33.2,F,0.6,Graduate,Unknown,$40K - $60K,Blue,19.2,5.9,1.9,3.4,2133.8,548.400027325005,1585.399972675,0.955301005896817,4970.9,77.0346252765724,0.931944311557736,0.538885835355041
712445583,Attrited Customer,32.4,F,-0.6,College,Single,Unknown,Blue,11.6,3.1,1.3,3.3,2412.4,-166.613943974165,2579.01394397417,0.484894135125748,2203.2,47.5474945142684,0.282821420547343,-0.05582467588543
711461658,Existing Customer,48.2,M,2.8,High School,Married,$40K - $60K,Blue,31.8,3.9,2.1,1.6,3741.2,1070.5037311582,2670.6962688418,0.415207067603244,3469.5,82.8006622605965,0.856889682458273,0.389915643525506
713891133,Attrited Customer,42.7,F,2.2,Unknown,Single,Less than $40K,Blue,34.3,3.8,2.7,2.3,1698.3,944.803286780404,753.496713219596,0.532173818140736,1763.2,44.8940331789016,0.272807296456516,0.603661517383991
714777858,Existing Customer,58.8,F,0.8,Unknown,Married,Less than $40K,Blue,31.8,7.3,3.2,1.5,2815.6,2183.67429291156,631.92570708844,0.755690399923414,4901.4,75.2334507575077,1.0468668348054,0.826942608825
779029458,Attrited Customer,54.7,F,0.2,Post-Graduate,Single,Less than $40K,Blue,37.1,5.5,3.8,3.5,1126.5,-501.628210942652,1628.12821094265,0.464251792449278,2458.7,44.4647619287538,0.497555493345779,-0.036999067592914
716973333,Existing Customer,42.1,M,2.7,Uneducated,Married,$120K +,Blue,28.7,2.6,2.8,2.4,4433.6,1484.22886323987,2949.37113676013,0.904121806654519,5376.4,79.6872292454499,0.922043449929087,0.383851605861655
709243533,Existing Customer,48,F,1,Unknown,Single,Less than $40K,Blue,37.2,6.1,2.3,2.6,2236.6,1407.97738071307,828.62261928693,1.02146007729113,4794.7,69.6626611507225,0.747057995312883,0.799204056076021
709999308,Existing Customer,49.4,M,1.9,Uneducated,Married,$80K - $120K,Blue,42.9,3.8,2.1,1.6,3420.9,-145.946451761855,3566.84645176185,0.878306767766716,3349.8,72.1298539313165,0.710641116544533,0.070311910119211
789487308,Existing Customer,47.2,M,1.6,Doctorate,Single,$60K - $80K,Blue,35.8,2.6,2.2,2.4,9940.8,-450.68066389005,10391.4806638901,0.503044305312771,4188.7,79.8146202704882,0.843324470358859,0.024515870641039
789047208,Existing Customer,54.5,F,1.3,High School,Single,Less than $40K,Blue,49.3,3.5,1.7,2.8,2166.8,1058.19367497438,1108.60632502562,1.17936697081363,5279.2,85.9432407551664,0.6040835912767,0.703439810748575
779324358,Existing Customer,50.8,F,1.7,Uneducated,Single,Less than $40K,Blue,29.3,5.8,0.1,2.2,2325.1,1709.25910224392,615.84089775608,0.658535193242285,4187.3,73.5791147794833,0.750901448106192,0.616628346952432
721238508,Existing Customer,40.3,F,1.4,High School,Single,Less than $40K,Blue,24.5,2,3.2,3.2,2114.3,1531.29378910476,583.00621089524,0.651531991143826,4654.8,70.0864425704137,0.930157784123892,0.815352795369452
814091058,Attrited Customer,41,F,-0.6,College,Single,Less than $40K,Blue,37.6,7.5,1,2.3,2816.2,2716.3783801308,99.8216198691998,0.57255208601585,2740.3,50.1729894331163,0.683617610896385,0.888973760606642
710555433,Attrited Customer,39.7,F,2.2,Graduate,Single,Less than $40K,Blue,33.1,5,2.2,1.3,2469.9,573.024327012873,1896.87567298713,0.706746856149384,2312.2,35.5300463440678,0.422408945228829,0.043274907225314
770956158,Existing Customer,45.9,F,3.9,Graduate,Unknown,Less than $40K,Blue,29.9,4.4,2.1,2,2501.2,2162.84016766044,338.35983233956,0.600498175847451,3901.8,72.1816255186906,0.923468531248001,0.968847952905804
718263108,Attrited Customer,44.7,F,1.4,Unknown,Divorced,Less than $40K,Blue,28.7,3.8,3.1,2.8,1541.5,1061.76933722209,479.73066277791,0.836237565149939,3128,40.9391972050678,0.707969183640971,0.792697358828957
788769783,Existing Customer,40.4,F,4.9,College,Divorced,Less than $40K,Blue,26.9,4.9,1.7,2.3,2189.1,1358.84195589325,830.25804410675,0.558821972295806,4416.9,74.4341163407005,0.75611897780745,0.535530114544672
779931783,Attrited Customer,51.1,M,0.6,High School,Single,$120K +,Blue,36.7,4.8,4,2.6,33924.1,242.081858456747,33682.0181415433,0.482054512969689,2446.4,43.402373373243,0.346244747301211,0.098866792399474
